Uid,Pid,Time
534,3927,2012-04-04 08:07
910,1969,2012-04-04 08:08
724,4667,2012-04-04 08:08
632,1475,2012-04-04 08:08
606,299,2012-04-04 08:08
368,4213,2012-04-04 08:09
423,2390,2012-04-04 08:10
806,4040,2012-04-04 08:10
781,299,2012-04-04 08:10
613,3318,2012-04-04 08:10
371,3179,2012-04-04 08:10
297,3519,2012-04-04 08:11
371,3171,2012-04-04 08:11
778,1197,2012-04-04 08:12
1026,1742,2012-04-04 08:13
763,3313,2012-04-04 08:14
632,361,2012-04-04 08:15
963,4440,2012-04-04 08:15
260,810,2012-04-04 08:16
827,4303,2012-04-04 08:16
271,1896,2012-04-04 08:18
949,4165,2012-04-04 08:18
848,4163,2012-04-04 08:18
492,4449,2012-04-04 08:19
225,1446,2012-04-04 08:19
495,770,2012-04-04 08:19
271,1850,2012-04-04 08:19
140,608,2012-04-04 08:19
271,4886,2012-04-04 08:19
848,1932,2012-04-04 08:20
707,3844,2012-04-04 08:20
950,4386,2012-04-04 08:21
950,736,2012-04-04 08:22
165,1830,2012-04-04 08:22
506,4244,2012-04-04 08:22
778,4524,2012-04-04 08:22
1014,4838,2012-04-04 08:23
949,4761,2012-04-04 08:23
260,3422,2012-04-04 08:23
508,2077,2012-04-04 08:23
328,150,2012-04-04 08:24
724,360,2012-04-04 08:24
566,2324,2012-04-04 08:24
622,2605,2012-04-04 08:25
724,4163,2012-04-04 08:25
28,2590,2012-04-04 08:25
622,529,2012-04-04 08:25
28,3189,2012-04-04 08:25
622,2579,2012-04-04 08:26
35,2007,2012-04-04 08:26
107,3152,2012-04-04 08:26
45,3436,2012-04-04 08:27
47,3986,2012-04-04 08:27
119,1797,2012-04-04 08:27
1044,135,2012-04-04 08:27
119,4744,2012-04-04 08:27
74,602,2012-04-04 08:28
786,4555,2012-04-04 08:28
923,944,2012-04-04 08:29
371,4766,2012-04-04 08:29
413,1001,2012-04-04 08:29
798,4709,2012-04-04 08:30
613,1460,2012-04-04 08:30
798,339,2012-04-04 08:30
994,666,2012-04-04 08:31
994,160,2012-04-04 08:31
297,4114,2012-04-04 08:31
893,3332,2012-04-04 08:31
508,4386,2012-04-04 08:32
87,339,2012-04-04 08:33
848,4578,2012-04-04 08:34
965,1559,2012-04-04 08:35
613,3612,2012-04-04 08:35
365,2338,2012-04-04 08:35
687,3662,2012-04-04 08:35
687,4074,2012-04-04 08:35
687,2200,2012-04-04 08:35
40,1589,2012-04-04 08:35
253,113,2012-04-04 08:36
937,1945,2012-04-04 08:37
767,4496,2012-04-04 08:37
994,229,2012-04-04 08:38
336,682,2012-04-04 08:38
926,4519,2012-04-04 08:40
384,1919,2012-04-04 08:42
229,1197,2012-04-04 08:43
318,3883,2012-04-04 08:44
1083,3461,2012-04-04 08:45
600,2737,2012-04-04 08:46
932,945,2012-04-04 08:46
994,1973,2012-04-04 08:47
932,594,2012-04-04 08:47
469,2872,2012-04-04 08:47
704,2764,2012-04-04 08:48
767,2801,2012-04-04 08:48
95,4971,2012-04-04 08:48
974,940,2012-04-04 08:49
687,3562,2012-04-04 08:49
906,486,2012-04-04 08:50
649,3894,2012-04-04 08:51
714,2253,2012-04-04 08:51
714,3146,2012-04-04 08:52
777,3472,2012-04-04 08:53
478,1353,2012-04-04 08:53
714,3418,2012-04-04 08:55
363,742,2012-04-04 08:55
774,123,2012-04-04 08:55
922,5055,2012-04-04 08:55
714,4432,2012-04-04 08:55
127,4393,2012-04-04 08:55
798,4767,2012-04-04 08:55
351,1521,2012-04-04 08:56
994,29,2012-04-04 08:57
1064,3898,2012-04-04 08:57
270,2271,2012-04-04 08:57
168,4596,2012-04-04 08:58
861,465,2012-04-04 08:59
74,1460,2012-04-04 08:59
310,80,2012-04-04 09:00
118,4287,2012-04-04 09:00
260,363,2012-04-04 09:00
264,863,2012-04-04 09:01
855,2996,2012-04-04 09:02
405,2301,2012-04-04 09:03
258,2466,2012-04-04 09:03
855,2107,2012-04-04 09:03
132,19,2012-04-04 09:04
841,443,2012-04-04 09:04
771,488,2012-04-04 09:04
329,1957,2012-04-04 09:04
771,1909,2012-04-04 09:05
935,3817,2012-04-04 09:05
1025,2159,2012-04-04 09:05
954,3966,2012-04-04 09:05
727,2892,2012-04-04 09:06
252,3039,2012-04-04 09:07
273,2174,2012-04-04 09:07
1060,4523,2012-04-04 09:07
297,932,2012-04-04 09:07
193,2798,2012-04-04 09:07
738,160,2012-04-04 09:08
103,1661,2012-04-04 09:09
374,3480,2012-04-04 09:09
735,222,2012-04-04 09:12
641,1001,2012-04-04 09:13
687,557,2012-04-04 09:13
129,388,2012-04-04 09:14
259,3040,2012-04-04 09:14
778,5118,2012-04-04 09:15
845,863,2012-04-04 09:16
935,1097,2012-04-04 09:17
239,1479,2012-04-04 09:17
396,4356,2012-04-04 09:18
658,1331,2012-04-04 09:19
354,1571,2012-04-04 09:20
764,1321,2012-04-04 09:20
600,3019,2012-04-04 09:20
956,1621,2012-04-04 09:22
724,190,2012-04-04 09:23
949,2811,2012-04-04 09:24
453,4749,2012-04-04 09:24
116,4288,2012-04-04 09:24
724,4058,2012-04-04 09:24
799,2495,2012-04-04 09:25
493,2699,2012-04-04 09:25
530,4035,2012-04-04 09:25
221,1149,2012-04-04 09:26
736,4705,2012-04-04 09:26
827,4067,2012-04-04 09:27
1014,4754,2012-04-04 09:27
873,642,2012-04-04 09:27
311,4117,2012-04-04 09:29
565,4657,2012-04-04 09:29
763,2291,2012-04-04 09:29
127,9,2012-04-04 09:30
117,3185,2012-04-04 09:30
1,4038,2012-04-04 09:30
563,2450,2012-04-04 09:30
949,4920,2012-04-04 09:30
129,1399,2012-04-04 09:32
48,2600,2012-04-04 09:32
719,4048,2012-04-04 09:33
174,2509,2012-04-04 09:33
799,976,2012-04-04 09:34
196,2300,2012-04-04 09:34
1063,2815,2012-04-04 09:35
404,2548,2012-04-04 09:35
525,1195,2012-04-04 09:35
899,2546,2012-04-04 09:35
57,1995,2012-04-04 09:37
420,2345,2012-04-04 09:39
797,1694,2012-04-04 09:40
396,624,2012-04-04 09:40
935,347,2012-04-04 09:40
935,34,2012-04-04 09:41
402,5091,2012-04-04 09:41
466,4054,2012-04-04 09:41
93,2752,2012-04-04 09:41
336,2962,2012-04-04 09:43
401,4894,2012-04-04 09:44
369,3980,2012-04-04 09:45
898,4953,2012-04-04 09:45
365,5101,2012-04-04 09:46
1062,4279,2012-04-04 09:47
1025,1460,2012-04-04 09:47
416,4386,2012-04-04 09:48
402,416,2012-04-04 09:48
497,47,2012-04-04 09:49
73,2608,2012-04-04 09:49
472,626,2012-04-04 09:50
665,3335,2012-04-04 09:50
101,2257,2012-04-04 09:52
182,4054,2012-04-04 09:53
1062,1731,2012-04-04 09:53
514,4975,2012-04-04 09:54
908,4750,2012-04-04 09:54
735,2488,2012-04-04 09:55
569,3690,2012-04-04 09:55
401,4111,2012-04-04 09:56
713,388,2012-04-04 09:56
472,3477,2012-04-04 09:57
735,130,2012-04-04 09:59
1015,2972,2012-04-04 09:59
530,2699,2012-04-04 10:00
47,2327,2012-04-04 10:02
334,448,2012-04-04 10:03
922,1507,2012-04-04 10:03
994,5008,2012-04-04 10:03
723,2786,2012-04-04 10:04
493,3430,2012-04-04 10:04
511,1866,2012-04-04 10:06
1025,2159,2012-04-04 10:07
351,4085,2012-04-04 10:07
600,4475,2012-04-04 10:08
88,4164,2012-04-04 10:08
83,3572,2012-04-04 10:08
155,1408,2012-04-04 10:09
405,3900,2012-04-04 10:10
1027,3064,2012-04-04 10:10
69,2521,2012-04-04 10:13
883,1953,2012-04-04 10:13
405,790,2012-04-04 10:14
405,4851,2012-04-04 10:16
98,1531,2012-04-04 10:18
369,4376,2012-04-04 10:19
951,65,2012-04-04 10:19
853,2904,2012-04-04 10:20
27,1621,2012-04-04 10:20
336,938,2012-04-04 10:22
270,236,2012-04-04 10:24
650,516,2012-04-04 10:24
536,1657,2012-04-04 10:25
260,990,2012-04-04 10:25
207,3842,2012-04-04 10:28
174,2510,2012-04-04 10:30
1050,3939,2012-04-04 10:31
890,792,2012-04-04 10:34
1015,4032,2012-04-04 10:35
405,557,2012-04-04 10:38
496,4952,2012-04-04 10:38
652,2292,2012-04-04 10:39
106,2373,2012-04-04 10:41
724,3432,2012-04-04 10:43
61,277,2012-04-04 10:44
61,4782,2012-04-04 10:44
909,1889,2012-04-04 10:44
405,1876,2012-04-04 10:45
764,1693,2012-04-04 10:45
686,2974,2012-04-04 10:46
40,967,2012-04-04 10:46
405,1932,2012-04-04 10:47
1072,4084,2012-04-04 10:48
953,859,2012-04-04 10:49
156,3948,2012-04-04 10:51
953,1288,2012-04-04 10:51
405,3973,2012-04-04 10:52
953,1533,2012-04-04 10:53
369,4645,2012-04-04 10:54
743,352,2012-04-04 10:54
98,4856,2012-04-04 10:54
369,2356,2012-04-04 10:54
219,297,2012-04-04 10:55
937,4797,2012-04-04 10:55
892,3116,2012-04-04 10:55
953,3275,2012-04-04 10:55
759,118,2012-04-04 10:55
875,2166,2012-04-04 10:57
96,2808,2012-04-04 10:58
1064,4132,2012-04-04 10:58
759,5044,2012-04-04 10:58
624,2709,2012-04-04 10:59
98,3607,2012-04-04 11:01
98,3900,2012-04-04 11:01
971,3724,2012-04-04 11:02
61,4398,2012-04-04 11:03
351,1521,2012-04-04 11:05
396,3307,2012-04-04 11:06
928,2615,2012-04-04 11:11
256,1517,2012-04-04 11:12
40,1589,2012-04-04 11:13
270,4328,2012-04-04 11:17
1042,1881,2012-04-04 11:18
351,1521,2012-04-04 11:19
373,2960,2012-04-04 11:21
992,1741,2012-04-04 11:21
388,2471,2012-04-04 11:28
923,231,2012-04-04 11:31
682,239,2012-04-04 11:31
180,3905,2012-04-04 11:33
985,2182,2012-04-04 11:33
212,3993,2012-04-04 11:35
928,2294,2012-04-04 11:35
479,3060,2012-04-04 11:36
138,3850,2012-04-04 11:36
40,3638,2012-04-04 11:37
520,4315,2012-04-04 11:38
364,4793,2012-04-04 11:38
971,4240,2012-04-04 11:41
459,38,2012-04-04 11:42
85,29,2012-04-04 11:50
352,3220,2012-04-04 11:51
212,2126,2012-04-04 11:53
582,3386,2012-04-04 11:56
1014,40,2012-04-04 11:59
681,4825,2012-04-04 12:01
614,1005,2012-04-04 12:01
729,314,2012-04-04 12:02
935,4772,2012-04-04 12:06
271,4201,2012-04-04 12:06
1026,4699,2012-04-04 12:06
971,4471,2012-04-04 12:06
656,2502,2012-04-04 12:07
444,3280,2012-04-04 12:07
811,950,2012-04-04 12:07
811,3207,2012-04-04 12:08
347,975,2012-04-04 12:08
327,4195,2012-04-04 12:08
970,555,2012-04-04 12:08
591,703,2012-04-04 12:11
529,3594,2012-04-04 12:12
1007,467,2012-04-04 12:13
138,140,2012-04-04 12:13
937,3131,2012-04-04 12:15
520,184,2012-04-04 12:16
314,105,2012-04-04 12:16
351,714,2012-04-04 12:17
780,4246,2012-04-04 12:18
780,4246,2012-04-04 12:18
520,2785,2012-04-04 12:18
659,4464,2012-04-04 12:19
892,1715,2012-04-04 12:19
520,3241,2012-04-04 12:20
781,4766,2012-04-04 12:22
1015,304,2012-04-04 12:23
752,1661,2012-04-04 12:23
336,826,2012-04-04 12:24
818,5024,2012-04-04 12:25
767,1918,2012-04-04 12:26
409,213,2012-04-04 12:26
140,4420,2012-04-04 12:27
533,4969,2012-04-04 12:28
19,1629,2012-04-04 12:29
591,4225,2012-04-04 12:29
566,3906,2012-04-04 12:31
762,1517,2012-04-04 12:32
851,3032,2012-04-04 12:32
530,4956,2012-04-04 12:32
568,3213,2012-04-04 12:36
506,4244,2012-04-04 12:37
130,3630,2012-04-04 12:37
412,2798,2012-04-04 12:37
182,3862,2012-04-04 12:38
339,1855,2012-04-04 12:39
632,2831,2012-04-04 12:41
985,1333,2012-04-04 12:41
1004,3225,2012-04-04 12:43
777,3871,2012-04-04 12:44
789,4126,2012-04-04 12:44
168,4393,2012-04-04 12:46
1035,3060,2012-04-04 12:47
930,1014,2012-04-04 12:48
775,464,2012-04-04 12:48
175,470,2012-04-04 12:49
598,3586,2012-04-04 12:51
849,415,2012-04-04 12:52
344,718,2012-04-04 12:53
1044,135,2012-04-04 12:54
130,1886,2012-04-04 12:54
903,4728,2012-04-04 12:55
326,905,2012-04-04 12:56
132,2804,2012-04-04 12:58
151,566,2012-04-04 12:59
591,1460,2012-04-04 12:59
900,2859,2012-04-04 13:00
1044,712,2012-04-04 13:00
352,1212,2012-04-04 13:02
565,441,2012-04-04 13:02
629,2059,2012-04-04 13:03
1064,4489,2012-04-04 13:03
165,1830,2012-04-04 13:04
279,3315,2012-04-04 13:05
138,3456,2012-04-04 13:05
279,2124,2012-04-04 13:05
71,662,2012-04-04 13:06
138,1406,2012-04-04 13:06
83,724,2012-04-04 13:07
279,527,2012-04-04 13:07
767,2801,2012-04-04 13:08
844,2476,2012-04-04 13:09
465,3379,2012-04-04 13:13
138,3885,2012-04-04 13:14
138,3885,2012-04-04 13:14
322,3568,2012-04-04 13:15
336,2987,2012-04-04 13:15
819,4142,2012-04-04 13:18
351,1521,2012-04-04 13:21
78,2339,2012-04-04 13:21
306,1657,2012-04-04 13:21
259,4066,2012-04-04 13:22
412,4754,2012-04-04 13:23
412,1512,2012-04-04 13:23
78,800,2012-04-04 13:24
643,1097,2012-04-04 13:24
22,1097,2012-04-04 13:25
514,4436,2012-04-04 13:25
1038,470,2012-04-04 13:27
86,5120,2012-04-04 13:27
246,3216,2012-04-04 13:27
132,603,2012-04-04 13:28
880,1766,2012-04-04 13:29
624,3815,2012-04-04 13:29
1020,4448,2012-04-04 13:30
1028,3055,2012-04-04 13:30
174,2510,2012-04-04 13:31
586,704,2012-04-04 13:31
1031,4040,2012-04-04 13:32
704,3119,2012-04-04 13:32
68,3858,2012-04-04 13:33
536,3273,2012-04-04 13:34
157,4524,2012-04-04 13:35
520,1383,2012-04-04 13:38
47,4500,2012-04-04 13:40
299,2137,2012-04-04 13:43
598,369,2012-04-04 13:43
299,3589,2012-04-04 13:43
813,3519,2012-04-04 13:44
908,4750,2012-04-04 13:45
299,302,2012-04-04 13:45
78,12,2012-04-04 13:46
202,3752,2012-04-04 13:48
194,1064,2012-04-04 13:51
131,3128,2012-04-04 13:53
1024,3783,2012-04-04 13:53
802,4988,2012-04-04 13:53
299,1613,2012-04-04 13:54
212,343,2012-04-04 13:55
83,3090,2012-04-04 13:55
930,2062,2012-04-04 13:55
957,2592,2012-04-04 13:56
613,415,2012-04-04 13:56
130,2322,2012-04-04 13:56
92,1795,2012-04-04 13:56
40,3550,2012-04-04 13:57
637,1684,2012-04-04 13:59
626,3963,2012-04-04 14:00
404,2566,2012-04-04 14:01
841,1316,2012-04-04 14:04
144,2256,2012-04-04 14:04
396,4248,2012-04-04 14:04
396,3938,2012-04-04 14:04
299,4095,2012-04-04 14:05
493,445,2012-04-04 14:05
815,3724,2012-04-04 14:07
1011,3080,2012-04-04 14:07
228,4915,2012-04-04 14:10
279,3084,2012-04-04 14:10
1028,1126,2012-04-04 14:11
953,4907,2012-04-04 14:12
520,1643,2012-04-04 14:14
320,926,2012-04-04 14:15
308,1774,2012-04-04 14:15
563,441,2012-04-04 14:15
530,4543,2012-04-04 14:15
520,4421,2012-04-04 14:16
700,1036,2012-04-04 14:17
520,1139,2012-04-04 14:18
308,1498,2012-04-04 14:20
804,1174,2012-04-04 14:20
735,2173,2012-04-04 14:21
804,405,2012-04-04 14:21
994,1291,2012-04-04 14:22
994,2801,2012-04-04 14:22
804,463,2012-04-04 14:22
804,1378,2012-04-04 14:22
880,4660,2012-04-04 14:24
568,1775,2012-04-04 14:24
156,3948,2012-04-04 14:24
954,3655,2012-04-04 14:24
541,3185,2012-04-04 14:26
665,2838,2012-04-04 14:27
595,51,2012-04-04 14:30
953,1533,2012-04-04 14:30
624,2568,2012-04-04 14:30
341,839,2012-04-04 14:31
928,603,2012-04-04 14:33
40,3238,2012-04-04 14:34
987,1098,2012-04-04 14:34
628,2212,2012-04-04 14:38
336,2783,2012-04-04 14:41
194,244,2012-04-04 14:41
529,2550,2012-04-04 14:42
551,339,2012-04-04 14:42
743,1553,2012-04-04 14:42
827,4067,2012-04-04 14:42
436,3228,2012-04-04 14:43
86,3185,2012-04-04 14:43
321,4895,2012-04-04 14:44
122,958,2012-04-04 14:44
994,3352,2012-04-04 14:44
86,2886,2012-04-04 14:44
1001,1657,2012-04-04 14:45
341,995,2012-04-04 14:45
556,3688,2012-04-04 14:46
90,3000,2012-04-04 14:46
994,4517,2012-04-04 14:46
299,476,2012-04-04 14:48
98,1832,2012-04-04 14:49
903,1260,2012-04-04 14:49
930,2487,2012-04-04 14:49
320,4873,2012-04-04 14:49
405,3526,2012-04-04 14:49
143,4173,2012-04-04 14:50
148,3807,2012-04-04 14:52
324,2215,2012-04-04 14:56
926,146,2012-04-04 14:56
631,2859,2012-04-04 14:56
237,4655,2012-04-04 14:57
594,547,2012-04-04 14:57
429,1079,2012-04-04 14:57
148,2748,2012-04-04 14:58
1020,1281,2012-04-04 14:59
757,4242,2012-04-04 15:00
529,3594,2012-04-04 15:02
61,1468,2012-04-04 15:03
757,2141,2012-04-04 15:03
631,401,2012-04-04 15:04
98,2940,2012-04-04 15:05
892,3508,2012-04-04 15:08
1027,1028,2012-04-04 15:08
357,1480,2012-04-04 15:09
761,857,2012-04-04 15:09
247,3812,2012-04-04 15:10
1,94,2012-04-04 15:11
572,162,2012-04-04 15:11
1077,3921,2012-04-04 15:11
572,1093,2012-04-04 15:11
168,1578,2012-04-04 15:11
699,1845,2012-04-04 15:11
921,3463,2012-04-04 15:12
357,3116,2012-04-04 15:12
680,2293,2012-04-04 15:16
53,1122,2012-04-04 15:17
53,4652,2012-04-04 15:18
687,685,2012-04-04 15:18
357,3436,2012-04-04 15:18
600,4475,2012-04-04 15:19
122,522,2012-04-04 15:20
110,4043,2012-04-04 15:22
110,294,2012-04-04 15:22
53,4617,2012-04-04 15:22
286,499,2012-04-04 15:23
337,4379,2012-04-04 15:27
373,1707,2012-04-04 15:27
631,3263,2012-04-04 15:27
352,814,2012-04-04 15:31
724,1353,2012-04-04 15:34
631,2435,2012-04-04 15:34
724,3013,2012-04-04 15:34
336,3468,2012-04-04 15:34
930,2404,2012-04-04 15:35
47,2327,2012-04-04 15:36
1033,403,2012-04-04 15:36
506,5070,2012-04-04 15:38
40,3550,2012-04-04 15:41
423,4277,2012-04-04 15:42
357,4772,2012-04-04 15:42
643,34,2012-04-04 15:43
982,2201,2012-04-04 15:43
486,2692,2012-04-04 15:44
109,429,2012-04-04 15:44
780,339,2012-04-04 15:44
243,1760,2012-04-04 15:45
953,676,2012-04-04 15:45
1011,3586,2012-04-04 15:45
957,577,2012-04-04 15:45
74,2946,2012-04-04 15:45
74,4860,2012-04-04 15:46
345,2119,2012-04-04 15:46
630,2675,2012-04-04 15:47
1030,123,2012-04-04 15:47
538,3929,2012-04-04 15:48
364,3116,2012-04-04 15:49
416,1097,2012-04-04 15:49
138,4154,2012-04-04 15:49
909,289,2012-04-04 17:27
1046,4865,2012-04-04 17:29
321,302,2012-04-04 17:31
411,3564,2012-04-04 17:33
798,999,2012-04-04 17:34
131,2218,2012-04-04 17:34
140,3022,2012-04-04 17:36
279,1232,2012-04-04 17:37
347,2100,2012-04-04 17:37
932,1635,2012-04-04 17:39
738,160,2012-04-04 17:40
735,447,2012-04-04 17:40
260,930,2012-04-04 17:42
423,3516,2012-04-04 17:42
166,4865,2012-04-04 17:42
352,1327,2012-04-04 17:43
165,4482,2012-04-04 17:43
352,3220,2012-04-04 17:43
262,1860,2012-04-04 18:45
687,4932,2012-04-04 18:45
876,3128,2012-04-04 18:46
139,2683,2012-04-04 18:47
971,3462,2012-04-04 18:47
650,1087,2012-04-04 18:47
1020,4371,2012-04-04 18:48
336,4127,2012-04-04 18:48
413,4182,2012-04-04 18:51
321,4365,2012-04-04 18:51
1075,4413,2012-04-04 18:51
1025,1460,2012-04-04 18:53
794,3423,2012-04-04 18:53
735,1506,2012-04-04 18:54
804,1524,2012-04-04 18:54
245,1544,2012-04-04 18:55
804,3964,2012-04-04 18:55
1064,90,2012-04-04 18:55
658,3201,2012-04-04 18:56
423,1970,2012-04-04 18:56
561,5090,2012-04-04 18:57
550,1043,2012-04-04 18:58
468,3080,2012-04-04 18:59
550,2744,2012-04-04 19:00
1007,467,2012-04-04 19:01
63,3884,2012-04-04 19:01
982,4318,2012-04-04 19:02
357,1240,2012-04-04 19:02
668,2626,2012-04-04 19:03
495,3818,2012-04-04 19:04
321,2345,2012-04-04 19:04
140,3102,2012-04-04 19:05
475,1183,2012-04-04 19:05
63,4330,2012-04-04 19:06
658,2479,2012-04-04 19:06
386,4684,2012-04-04 19:06
440,1578,2012-04-04 19:07
842,4898,2012-04-04 19:15
815,1847,2012-04-04 19:16
641,4182,2012-04-04 19:16
803,3933,2012-04-04 19:16
804,2991,2012-04-04 19:17
74,3794,2012-04-04 19:18
906,3843,2012-04-04 19:19
367,3339,2012-04-04 19:19
774,4034,2012-04-04 19:19
475,2618,2012-04-04 19:19
973,3247,2012-04-04 19:20
1033,4021,2012-04-04 19:20
173,3604,2012-04-04 19:20
559,739,2012-04-04 19:21
2,4427,2012-04-04 19:22
451,2626,2012-04-04 19:22
95,4182,2012-04-04 19:22
724,363,2012-04-04 19:22
724,401,2012-04-04 19:22
35,2007,2012-04-04 19:23
758,1880,2012-04-04 19:24
571,3735,2012-04-04 19:24
212,162,2012-04-04 19:27
942,1445,2012-04-04 19:28
315,3242,2012-04-04 19:29
970,549,2012-04-04 19:30
970,549,2012-04-04 19:30
28,3189,2012-04-04 19:31
119,4744,2012-04-04 19:31
351,3051,2012-04-04 19:31
759,2239,2012-04-04 19:32
405,1600,2012-04-04 19:32
1051,117,2012-04-04 19:33
216,1817,2012-04-04 19:33
448,3239,2012-04-04 19:33
464,726,2012-04-04 19:33
870,4290,2012-04-04 19:35
741,578,2012-04-04 19:35
1044,254,2012-04-04 19:35
1044,1905,2012-04-04 19:35
327,4740,2012-04-04 19:36
63,542,2012-04-04 19:36
84,676,2012-04-04 19:36
855,3396,2012-04-04 19:36
855,5079,2012-04-04 19:37
1004,2224,2012-04-04 19:37
870,1370,2012-04-04 19:37
156,173,2012-04-04 19:37
51,312,2012-04-04 19:38
849,1630,2012-04-04 19:38
1004,1330,2012-04-04 19:38
735,3170,2012-04-04 19:39
547,2265,2012-04-04 19:41
625,2717,2012-04-04 19:43
344,718,2012-04-04 19:43
302,1388,2012-04-04 19:44
926,335,2012-04-04 19:44
956,1339,2012-04-04 19:44
51,4772,2012-04-04 19:46
310,1339,2012-04-04 19:47
464,1319,2012-04-04 19:48
293,4996,2012-04-04 19:50
605,2888,2012-04-04 19:50
534,2583,2012-04-04 19:50
352,1327,2012-04-04 19:51
699,4966,2012-04-04 19:52
406,3819,2012-04-04 19:53
101,4810,2012-04-04 19:54
1031,5020,2012-04-04 19:54
809,1648,2012-04-04 19:54
520,1457,2012-04-04 19:55
520,1643,2012-04-04 19:56
896,75,2012-04-04 19:56
658,4942,2012-04-04 19:57
405,3144,2012-04-04 19:58
951,775,2012-04-04 19:58
781,3004,2012-04-04 19:58
974,547,2012-04-04 19:59
547,250,2012-04-04 20:00
240,2403,2012-04-04 20:00
547,3177,2012-04-04 20:00
528,2564,2012-04-04 20:00
278,4237,2012-04-04 20:01
278,4237,2012-04-04 20:01
228,96,2012-04-04 20:01
671,4340,2012-04-04 20:02
184,3226,2012-04-04 20:02
216,3414,2012-04-04 20:02
105,1446,2012-04-04 20:03
177,2278,2012-04-04 20:03
256,3070,2012-04-04 20:03
498,2623,2012-04-04 20:07
1048,1736,2012-04-04 20:08
486,1020,2012-04-04 20:09
69,425,2012-04-04 20:09
144,578,2012-04-04 20:09
47,123,2012-04-04 20:10
609,4842,2012-04-04 20:11
735,3776,2012-04-04 20:12
609,804,2012-04-04 20:13
80,359,2012-04-04 20:14
367,4438,2012-04-04 20:16
704,2803,2012-04-04 20:16
651,2988,2012-04-04 20:16
732,4795,2012-04-04 20:17
1059,2917,2012-04-04 20:18
520,2389,2012-04-04 20:18
405,1876,2012-04-04 20:18
286,2100,2012-04-04 20:18
520,3227,2012-04-04 20:19
72,2608,2012-04-04 20:20
520,4099,2012-04-04 20:20
74,1460,2012-04-04 20:20
631,2859,2012-04-04 20:22
405,557,2012-04-04 20:23
22,484,2012-04-04 20:23
351,3051,2012-04-04 21:08
351,3051,2012-04-04 22:08
351,3051,2012-04-05 00:12
371,2919,2012-04-05 04:17
1027,3064,2012-04-05 04:18
529,4628,2012-04-05 04:41
391,4654,2012-04-05 04:47
788,3577,2012-04-05 04:49
1034,4393,2012-04-05 04:50
529,320,2012-04-05 04:53
270,2271,2012-04-05 04:57
529,3594,2012-04-05 05:03
788,3204,2012-04-05 05:17
134,4204,2012-04-05 05:19
294,1197,2012-04-05 05:25
140,4362,2012-04-05 05:38
134,3519,2012-04-05 05:39
391,3669,2012-04-05 05:39
294,2361,2012-04-05 05:41
624,2709,2012-04-05 05:49
157,4305,2012-04-05 05:53
232,1690,2012-04-05 06:06
260,810,2012-04-05 06:07
313,1868,2012-04-05 06:12
293,4996,2012-04-05 06:12
334,4866,2012-04-05 06:13
334,4194,2012-04-05 06:13
334,3643,2012-04-05 06:14
334,4278,2012-04-05 06:14
313,3136,2012-04-05 06:16
42,5,2012-04-05 06:18
270,4780,2012-04-05 06:19
328,2109,2012-04-05 06:24
216,3879,2012-04-05 06:24
313,1868,2012-04-05 06:26
969,914,2012-04-05 06:27
969,1452,2012-04-05 06:28
270,236,2012-04-05 06:28
1006,3881,2012-04-05 06:31
644,180,2012-04-05 06:32
235,12,2012-04-05 06:33
212,412,2012-04-05 06:33
240,4005,2012-04-05 06:33
529,459,2012-04-05 06:34
140,4976,2012-04-05 06:35
840,72,2012-04-05 06:37
547,4790,2012-04-05 06:52
637,5050,2012-04-05 06:52
904,1943,2012-04-05 06:53
328,1494,2012-04-05 06:54
547,3371,2012-04-05 06:58
239,2297,2012-04-05 06:58
28,231,2012-04-05 06:59
28,3189,2012-04-05 06:59
28,2590,2012-04-05 07:00
606,299,2012-04-05 07:00
28,2653,2012-04-05 07:00
28,4159,2012-04-05 07:00
28,3237,2012-04-05 07:00
1074,2493,2012-04-05 07:00
798,188,2012-04-05 07:01
47,1733,2012-04-05 07:01
47,1161,2012-04-05 07:02
625,1746,2012-04-05 07:04
240,2235,2012-04-05 07:04
313,3908,2012-04-05 07:07
928,4954,2012-04-05 07:07
416,1097,2012-04-05 07:08
213,339,2012-04-05 07:09
270,2073,2012-04-05 07:09
956,2641,2012-04-05 07:10
984,4770,2012-04-05 07:40
72,1988,2012-04-05 07:41
322,3904,2012-04-05 07:41
574,2207,2012-04-05 07:41
322,2993,2012-04-05 07:41
244,4157,2012-04-05 07:42
405,3900,2012-04-05 07:43
622,529,2012-04-05 07:44
172,3166,2012-04-05 07:45
622,2605,2012-04-05 07:45
622,408,2012-04-05 07:45
311,420,2012-04-05 07:46
405,790,2012-04-05 07:46
622,3461,2012-04-05 07:46
490,3637,2012-04-05 07:47
47,3519,2012-04-05 07:47
165,3068,2012-04-05 07:47
405,4851,2012-04-05 07:48
322,1867,2012-04-05 07:48
147,4319,2012-04-05 07:48
322,432,2012-04-05 07:48
140,608,2012-04-05 07:49
